Field_ID,Elevation,Rainfall,Min_temperature_C,Max_temperature_C,pH,Pollution_level,Plot_size,Annual_yield,Crop_type
1463,588.07635,1165.1,-4.9,30.7,5.529023838142912,0.3475897320184348,2.7,1.6349845945664492,cassava
4844,696.022,1401.5,-3.7,29.9,4.338308584364568,0.050773067,0.8,0.5705915706776239,tea
4120,658.2317,1420.9,-4,28.8,5.016694457694306,0.4153001926073136,6,2.3460152201295275,cassava
314,544.7251,1037.1,-5.3,33.7,6.458129086650822,0.7469376295429022,0.7,0.3692332797727025,wheat
1873,757.8065,515.4,-3.9,30.8,6.242386343152321,0.3094525289682217,1,0.564136013,wheat
5021,678.9786,2013.5,-3.3,31.8,5.650625957,0.1932565447897944,6.6,4.191997262622718,coffee
4762,662.8209,1865,-3.6,27.9,5.268981617927962,0.1205228576540362,7.1,4.072153822,banana
2232,424.11157,1447.4,-6.2,31.9,7.125080954197393,0.073474448,2.5,0.8208073214232745,banana
5424,847.20715,1790.4,-2,27.5,4.776571837315392,0.1282653904114373,1.7,1.3327980777767308,tea
640,747.2899,972.9,-3.8,32,6.058899067413317,0.6779949091712156,3.8,2.0102978424865623,cassava
2179,710.0359,1777.5,-3.3,31.2,4.557845870357853,0.082219439,0.7,0.5867155921255559,tea
234,603.406,1725.3,-4.2,31,5.559410907892697,0.1277750048066236,4.3,2.181832473,banana
4641,780.80206,762,-3.5,28.7,5.651251562344451,0.4590528878909872,7.4,3.245386131,maize
1080,462.0987,1569.5,-5.7,34.1,5.202755765,0.079553497,14.9,10.512780454863377,rice
5145,377.96777,1414.1,-6.5,34.1,5.945713005,0.051642864,4.4,2.849605081,rice
1095,697.30554,1835.2,-3.3,31.1,4.410784702814666,0.084455014,9.1,7.766155607434546,tea
4888,514.06445,1166.8,-5.6,30.7,5.637338376716966,0.7451593179622786,3.8,2.0967154869385047,cassava
619,762.97943,1044.7,-3.4,27.9,5.444941094933164,0.1276730177784888,1.2,0.550221328,wheat
3224,772.0555,515.7,-3.9,29.8,5.364441635177274,0.3317738915724487,1.2,0.7230880763786579,potato
3115,300.43658,1711.8,-6.9,31.7,7.133975769330204,0.015102838,4.1,1.9643253388773447,wheat
262,276.6052,1719.7,-7.2,34.2,6.112775137,0.2857156819301497,2.7,1.4423771759582236,rice
4583,819.1848,639.9,-3.3,29.4,6.260906679938194,0.1827778512561801,13.4,7.712407346617493,potato
1673,337.76413,1637.5,-6.7,33.4,6.734644316154453,2.7991459293419392e-06,12.1,6.904904610719301,rice
5442,820.68616,637.3,-3.3,26,6.223750041866123,0.2956434077556517,1.8,1.014578217891591,potato
3466,615.82733,1387.3,-4.5,32.1,6.575917301007387,0.052218594,2.7,1.1654397425931473,coffee
4072,340.18655,1743.9,-6.7,34.4,6.214864725804857,0.011915269,3.1,1.4862589560817825,banana
241,505.25302,1976.2,-4.9,29.7,6.412576355837626,0.022560852,1.4,0.8193730575713901,banana
147,638.26935,1343.6,-4.2,30.1,5.201093315104745,0.7710904461217887,2.2,0.8898384018476622,cassava
4264,758.77356,1235.5,-3.3,32.4,4.605919899325302,0.2934389699105038,4.7,1.969854854206948,cassava
4854,373.09207,1793.1,-6.3,34.1,5.207197269122148,0.001268348,0.5,0.2189643347752822,banana
4618,841.04315,588.4,-3.1,30.5,6.289353266,0.2219557969983518,4.7,2.998934902598205,maize
4187,358.4658,1693.8,-6.5,32.5,6.523888820929853,0.077856544,14.7,7.609090598417596,wheat
572,761.5491,529.4,-3.9,31.5,5.675683192564698,0.3103954864516873,4.8,2.402961560723551,wheat
2221,111.650955,1546,-8.9,31.8,6.7410783738484295,0.022199604,5.8,3.082143361262794,wheat
5613,417.43506,460,-7.1,29.8,5.604309773640778,0.00250302,3.8,2.511488864765457,potato
2982,630.4427,921.6,-4.7,28.4,5.904784928435757,0.082705388,10.8,6.794898061034044,maize
398,701.29846,1023.5,-4,30.7,6.414491107710707,0.4050980794370742,8.4,3.774831818701154,maize
1794,680.40753,884.5,-4.3,29.5,5.772554275395831,0.3843415377494579,14.7,6.630391400935689,wheat
4174,755.3858,2251.5,-2.3,30.8,5.661922642259574,0.3683897812928849,2.7,1.7896265676860816,coffee
5184,639.9337,561.9,-5,33.4,5.207249478945123,0.346752764,1.6,0.921006184,potato
819,725.89374,1106.4,-3.7,30.4,5.127946431049781,0.1013695356557584,12.3,5.188036482268206,wheat
5586,769.99286,945.9,-3.4,28.3,6.254255672600127,0.2623383542656025,0.7,0.3795029370624995,wheat
2644,807.03033,2318.4,-1.9,27.4,5.591825152522672,0.3495421021626458,8.9,4.9009205341890505,banana
1084,263.2158,1686.1,-7.4,31.9,5.62685526,0.003613701,3.6,1.5411996316791463,wheat
889,924.0038,985.4,-2,26,5.583777474,0.2642269506074302,1,0.5996740902982598,potato
3168,333.22452,1712.7,-6.7,33.5,5.720400118459041,0.026363757,3.4,2.0358190116488406,rice
2817,820.0144,1463.7,-2.5,29.2,4.3012738125447445,0.054200348,0.7,0.4615751628158551,tea
294,882.8078,631.2,-2.7,31.8,5.692554404093272,0.3027391004106751,1.4,0.7753959299987276,wheat
4020,660.10785,409.3,-4.9,31.6,6.407455255456087,0.3009800349755132,0.8,0.3881376618852858,maize
3198,808.80945,773.7,-3.2,31.7,5.878251433762331,0.2611443677252621,2.8,1.650726164119721,potato
265,617.0832,1181.8,-4.6,29.5,5.824166533,0.092836896,0.8,0.3878677926013759,coffee
3339,615.3254,1939.1,-3.9,28.7,5.632685680744099,0.3186588818216614,0.6,0.2680009840226102,coffee
1345,553.2653,1719.8,-4.7,32.7,6.309999968061288,0.2842221284915818,1.8,0.8251271606646677,coffee
2164,811.3704,478.4,-4.2,28.6,5.444433244403783,0.2126836074123914,0.9,0.562390223,potato
1203,567.62573,411.2,-5.8,32.3,5.1563750160495605,0.054222684,0.6,0.3580572693375351,wheat
4930,569.56757,1061.4,-5.2,31.5,5.868879864726383,0.8000285025804874,1.6,0.7490211831358073,wheat
4262,465.44757,1874.2,-5.4,32.9,6.777337437126314,0.069681236,3.5,1.6958145825328297,banana
2852,820.2309,556.9,-3.3,28.6,6.376099020154258,0.2363369503519509,7,3.866931154047182,potato
1652,645.5336,1108.6,-4.4,31.5,4.7326381762513705,0.2251857296335931,2,0.7443276612287961,wheat
5404,423.89645,252,-7.2,32.7,6.126747633319443,0.024445977,1.7,1.1286945343871553,wheat
3238,788.16364,947.4,-3.4,31.3,5.472832844259408,0.2017423755994044,1.2,0.7113152999248765,potato
1052,719.7445,1247.2,-3.6,31.3,4.600586930499848,0.035069841,2.7,1.906471485943498,tea
2436,706.42114,1220,-3.8,32,4.254801199,0.118413575,0.6,0.3966680299980581,tea
2715,846.6089,1333,-2.4,28.5,4.472517988718972,0.1568208049010889,8.5,3.7097536822410375,cassava
4026,801.112,2329.6,-1.9,30.5,5.409298615,0.3313020753109616,3.1,1.989220139041744,tea
3287,768.33997,1349.7,-3.1,27.9,4.510429560534894,0.053833914,2,1.3799024958886712,tea
5164,792.9766,1285.5,-2.9,28.1,4.210805661405587,0.4585473818098137,8.7,4.622340006244386,tea
5300,518.87695,1997,-4.8,31.9,5.4646559444538765,0.020985868,0.5,0.1994055443438517,cassava
1618,409.68567,1301.2,-6.4,33.2,5.271597363309647,1.006082112069641e-09,4,1.7396787643763092,banana
591,278.64334,1676,-7.2,32.7,7.017263246660282,0.022323065,1.9,0.9170739243641602,rice
5445,862.32684,1349,-2.2,29.2,5.881824141799389,0.1427707277373099,13.6,7.862636249006686,tea
4043,768.8641,1246.3,-3.2,32.5,5.480116850712332,0.4848941877936085,15,7.378234260450005,cassava
497,372.5474,1367.7,-6.7,33.7,4.895354471,0.040691291,7,4.194218259939031,rice
3443,717.0108,878.4,-4,32.7,6.479805792348094,0.150036359,2.3,0.9783435398962558,coffee
1638,437.6333,169.2,-7.2,31,5.758009514123805,0.086879668,1.9,1.148401615620057,wheat
4330,647.2512,801,-4.7,31.5,4.986405797702837,0.060402936,1.9,0.8432615858622543,wheat
4995,634.2844,1834.3,-3.9,29,5.688204070974074,0.088753228,0.8,0.452312907,banana
3302,789.80206,1358.1,-2.9,29.6,5.046068688269754,0.02580768,5.1,3.566084587,tea
4914,736.28296,855.1,-3.8,27.4,6.144053565285179,0.398885413,3.8,1.8215337795919588,maize
5180,409.2911,1534.9,-6.2,32.2,5.708219704184813,4.276232056584893e-08,4.5,2.136285581882812,wheat
3769,579.17303,386.2,-5.7,30.2,5.56552276,0.1036305258384812,1.8,1.1311808091990168,wheat
4826,699.61786,770.6,-4.2,29.6,5.850575460130002,0.2620801769165038,1.8,0.9179554356343042,wheat
3476,556.1399,1829.5,-4.6,30.2,7.174313413130265,0.1356916160358298,0.9,0.377720312,coffee
2858,494.76767,1879.7,-5.2,36.7,7.481232163,0.072822135,9.5,4.0516130520209535,banana
3033,253.1362,1672.4,-7.5,34.8,6.6516332070788975,0.001855121,4.8,1.8900720045407624,banana
5494,626.9848,605.6,-5.1,31.1,6.102836907124724,0.029460337,2.4,1.681999658694599,maize
3566,659.19183,1472.3,-4,28.4,4.9924658250598455,0.015709269,4.3,3.380104336,tea
3893,471.7928,908.1,-6.2,31.8,5.339164177543982,0.8821198996068692,1.1,0.5808367942313097,cassava
1443,385.39005,1674.1,-6.3,29.2,5.870553052,1.3289070241003937e-06,0.6,0.3819533163404726,rice
263,392.29877,1697.7,-6.2,34.1,7.050420753800386,0.1539439821990899,2.8,1.323132486336182,wheat
4230,184.3587,1609.5,-8.2,32.9,5.528806913291311,0.001221264,0.7,0.2920650481373643,banana
2777,871.1677,670.8,-2.8,29,4.975889563402536,0.2143733475669524,0.7,0.3224400795309842,tea
2732,596.35175,422.8,-5.5,32.7,4.993904271044785,0.1005962239970369,4,2.560694900944272,potato
2525,444.2867,1769.8,-5.7,32.7,5.826984765316194,0.089652654,3.3,2.1100923482229224,rice
1098,635.79034,423.4,-5.1,28.1,5.899879247455733,0.1428216954534088,1.3,0.8846260941475874,wheat
2855,960.0924,794.4,-1.9,27.6,5.235891897756533,0.2243437109068007,4.5,1.9377397990248264,tea
1276,820.06006,1100.9,-2.8,29.1,4.939950195278957,0.037296927,9.9,4.306414215226731,wheat
3505,751.1485,554.3,-4,31.4,5.644735628038989,0.1391605216475655,1,0.6341222733061462,potato
3063,843.31506,845.7,-2.9,30.6,5.911530578881572,0.2245562597372568,1,0.5205302584572506,maize
5468,88.71992,1509.9,-9.1,34.7,6.917471517740594,0.001036283,1.3,0.6555212872493138,rice
5322,639.05304,1135.1,-4.5,32.1,4.821581576697593,0.082761039,4.4,2.150640867259571,cassava
393,712.7882,1675,-3.3,30.4,5.115645948427954,0.1191456900469637,0.6,0.4853469525707544,tea
4982,974.69855,1387.6,-1.2,30.9,4.960029955159632,0.079119406,14.5,8.866577459,tea
639,371.51312,1781.3,-6.2,35.4,5.284847561326735,0.036178521,1.3,0.7284168408676438,rice
1913,586.5324,373,-5.6,27.3,5.605495307552077,0.1659168597965808,4.8,2.994245566870564,wheat
1820,648.3559,692.1,-4.8,32.8,5.160157590156988,0.2756024265491643,1,0.5765389104360045,potato
137,614.2358,1179.2,-4.7,32,6.042677795240905,0.4203707897537773,2,1.166828413,wheat
3583,879.6223,1365.8,-2.1,29.7,5.555644863867944,0.1042940001566674,4.9,2.3352545842899946,coffee
386,433.93597,1707.2,-5.8,32.2,7.160703263551264,0.04025193,5.8,2.223403783,banana
2451,621.83356,984.4,-4.8,30.9,5.590857729788835,0.8878921508817168,0.8,0.4594301687495485,cassava
4509,893.1322,688.4,-2.6,30.2,5.011323786492405,0.2650473568664651,3.1,1.4340287648670966,tea
1474,267.11285,1600.8,-7.4,32.2,6.728554471918014,7.06565335932428e-05,6.3,3.212741883236257,wheat
609,756.6148,515.5,-4,30.8,5.626455420680044,0.3073732369183407,1.9,0.9352089527723586,wheat
4940,885.56525,1509.3,-1.9,29.5,5.046188650483027,0.093384111,3.2,1.477748584873103,cassava
1285,870.8868,904.9,-2.6,26.9,4.436310469,0.2597861488064585,2,0.8427563099964366,tea
4413,769.474,2113.4,-2.4,30,4.002131086937196,0.3304694566013995,4.3,2.6638341393337743,tea
5317,709.03674,1602.7,-3.4,30.3,5.544728297256111,0.1797786529804314,3.8,2.021498140201776,coffee
2147,507.41687,1352.4,-5.5,29.3,4.825152144821482,0.008043771,3.6,1.4537350509494051,cassava
3835,860.4339,1779.1,-1.9,28.3,4.997154204535518,0.2445337098901064,2.4,1.821012822845688,tea
4340,867.50305,1376.7,-2.2,27.4,5.420761644576372,0.2523431099234777,11.6,7.3058405253701055,tea
3651,365.4722,1440.1,-6.7,33.2,6.4433052968361055,0.031610684,3.3,1.3182643132419776,banana
3049,622.0514,372.9,-5.3,31.8,6.4630796918091145,0.318403351,4.9,3.3476839790006534,wheat
4921,777.1347,923.2,-3.4,28.7,6.573449590378733,0.2224149281803677,10.8,6.074408143333841,wheat
5046,567.60315,1364.7,-4.9,26.9,5.385153741,0.019288938,2.7,1.2906214115663586,cassava
1531,546.1498,1483.9,-5,33.2,6.258444202413047,0.045203227,1.1,0.5096314651066289,coffee
4664,829.1765,1475,-2.4,31.5,5.408109848,0.1051320782737434,9.4,4.842694405,cassava
1060,767.55615,1720.1,-2.8,27.8,5.576051237567776,0.205203842,2,1.0714190445305192,coffee
974,674.5443,1618.1,-3.5,31.3,4.642112762453137,0.1461116009014874,1.2,0.9607762989526264,tea
5292,726.0872,1311.6,-3.5,31.8,5.201054641,0.322808012,2.6,1.1909047866868503,cassava
906,422.5767,243.7,-7.2,33.1,6.014783874907579,0.023471698,1.3,0.8456739012930126,wheat
1277,695.1945,1032.4,-4,31.7,6.204148087119565,0.3615184507968368,1.9,0.8561019901182553,maize
2918,794.03265,555.1,-3.6,31.6,5.339621079213162,0.2482207432180791,10.4,6.495459051569618,potato
3140,703.3587,672.8,-4.3,30.2,5.288757490577803,0.4341307567711471,0.5,0.2074982561516234,wheat
5027,762.8511,1196,-3.3,27.4,6.462065451682729,0.3982191046583099,4.7,1.6377693108064233,coffee
649,561.06793,1630.2,-4.8,29.2,5.510942310437508,2.0425112729960608e-08,2.5,1.152257998834114,cassava
694,774.3505,1170.4,-3.2,27.2,6.244472660456066,0.4826817679937849,7.5,3.431769542005992,wheat
4748,666.52606,750.9,-4.6,31.7,5.393194153025373,0.4060672177448999,0.7,0.2754035277086582,maize
3220,593.69073,742.5,-5.2,28.9,5.414601913205956,0.1186554480204685,3.2,2.162994439831395,potato
91,636.7583,999.6,-4.6,32.7,6.688992314630864,0.3404237408133587,2.9,1.8934551228516727,wheat
2928,870.53033,846.1,-2.6,27.6,5.290945046548661,0.2562961565468362,4.2,2.025430094438295,wheat
4586,805.4772,1764.5,-2.4,29.2,4.666637199119876,0.2147002322746027,1.1,0.8573828096474178,tea
5428,551.8206,803.7,-5.6,32,6.332017308119214,0.1808054473751137,1.4,0.9790516746653354,wheat
280,587.8492,737.8,-5.3,32.6,6.0167939156587344,0.2050274406828528,1.2,0.8189242301438412,wheat
331,595.4138,1989.6,-4.1,31.7,6.137553768370368,0.069288351,1.5,0.807476234,coffee
2424,740.156,813.4,-3.8,31.4,4.934165973173407,0.2185153888122752,1.6,0.7963110852783623,cassava
2058,468.65497,1592.2,-5.6,32.9,7.316799922489402,3.5791631328230626e-08,7.4,2.6270179201306383,banana
4885,509.59415,1235.7,-5.5,33.4,5.455914000391548,0.085539678,3.4,1.612057727194232,cassava
3619,925.8756,867.6,-2.1,29,4.810541318565718,0.212125353,1.6,0.9052231272746012,potato
1974,580.7956,430.5,-5.6,32.7,6.478684888923438,0.07091966,7.7,5.086653797918115,maize
1310,778.377,973.8,-3.3,30,6.679370217095965,0.4582760114290882,6.5,3.203654923492352,wheat
2792,903.34326,776.9,-2.4,31.7,6.494345559,0.2086449657945761,0.9,0.5452632582882737,wheat
829,664.95166,1950.8,-3.5,32.5,5.5750529849090125,0.1873106522638682,2,1.2225936869040148,coffee
1072,687.4769,460.9,-4.6,31.1,6.024592253647634,0.2122188224402136,2.4,1.3576919199902364,potato
3038,642.4082,635.3,-5,27.1,5.204687142024029,0.1769463361596715,1.4,0.6502405626713663,wheat
1219,692.22076,988.7,-4.1,28.9,5.877975508928839,0.1844154759205966,1,0.5916549631658841,cassava
3612,825.08325,607.1,-3.3,29.9,4.5611959403404665,0.1783288516514652,0.9,0.4460347372265339,tea
723,760.91797,1742.2,-2.8,30.6,5.2869476391170895,0.056446168,11.3,9.153510048334086,tea
1956,306.47552,1658.6,-7,31.6,5.414917976,0.025525419,0.7,0.2873165758906675,banana
2157,893.15924,1181.3,-2,28.3,4.8390738974926615,0.5446183610590376,3.7,1.3159960980568484,tea
2621,483.6861,1867.5,-5.4,30.3,6.09865275,0.067795745,2.9,1.6094974092937344,banana
687,874.33307,1161.9,-2.3,27.6,5.731601074179767,0.1203951821851469,3.2,1.6621047928999488,wheat
5132,524.4097,1104.6,-5.5,29.5,6.490775808612503,0.8334103028149307,2.3,0.7075984113059675,coffee
3931,647.0724,1774.8,-3.8,30.5,5.212923838081904,0.1173839398900733,5.7,2.443745300303095,cassava
1824,756.7193,1016.1,-3.5,32.7,5.739434666501304,0.022629218,6.3,2.4536235708989653,coffee
2516,575.6155,488,-5.6,28.7,6.341649771416495,0.02330567,9.7,7.146530310985251,wheat
896,705.11145,2069.1,-3,29.4,4.795794179970657,0.1982864994296706,3.1,2.445260784909305,tea
2249,614.38666,359.9,-5.4,29.5,5.015112124703804,0.3497704550227191,1.4,0.8391215484410824,potato
1562,514.51306,248.8,-6.5,31.7,6.481416757413358,0.2051960495735582,2,1.0581950775958229,potato
1534,884.85846,1448.7,-1.9,28.1,4.038670797,0.08277127,3.8,2.1916490168250222,tea
4708,801.5376,811,-3.3,30.1,6.390190831714669,0.2945985142392862,2.5,0.8719810756462623,coffee
5486,595.29865,938.5,-5,30.7,5.1365152587578455,0.8817891386652899,3.7,1.920936515776884,cassava
1132,810.49603,1415.4,-2.6,29.3,4.178054958615623,0.1890337472825722,1,0.6211641426839364,tea
4681,508.7737,1472.8,-5.3,31.9,5.765055717,0.010062637,5.4,2.901772337686681,banana
1294,740.9102,600.1,-4,30.8,5.328644775924828,0.2727455236940829,14.8,6.577923433029497,maize
5248,779.608,1405.6,-2.9,27.3,4.601477552471805,0.9954133959472448,1.4,0.4201334637105401,cassava
1377,699.1093,607.4,-4.4,31.3,4.959400883085078,0.2349322775558138,3.1,1.8037566581350293,potato
2432,434.8506,1063.9,-6.4,31.3,6.746825892898941,0.6108547619884837,3.2,1.5922333768272816,maize
3212,682.8676,818.8,-4.4,28.5,6.497911386229377,0.2243469360935973,4.9,2.749949189277818,wheat
158,500.32855,1105.6,-5.7,32.2,6.274752330897496,0.64789309,12.7,4.537735151756167,coffee
4103,204.46739,1595.2,-8,31.2,5.853613825738778,0.000259947,3.3,1.552039475596311,wheat
348,279.32495,1620.9,-7.3,33.8,7.481469360151274,2.442047445493581e-05,4.1,1.734477294643724,wheat
3103,727.8497,1346.3,-3.5,30.2,4.691975536403552,0.9786902847086436,4,1.9760359105150973,tea
1854,702.7782,803.2,-4.2,29,5.050538263319673,0.2544533475426946,3.6,2.021795104886744,potato
2401,754.8211,1143.3,-3.4,30.7,6.081865916142031,0.7724383964125875,2,0.7325934240280182,wheat
426,657.01483,1010.3,-4.4,29.9,5.708109628528287,0.1256105696221073,2.1,1.2485878002575723,cassava
141,668.4095,1283.2,-4,30.6,4.506549463664547,0.068561824,4.3,3.125449128848291,tea
2367,667.63025,2102.6,-3.3,31.7,4.802326581076783,0.2690106098221361,5.8,2.875291230153727,banana
3387,573.66614,1126,-5.1,33.9,5.008979926998359,0.7855172925294764,0.9,0.3397683408909638,wheat
4972,595.1161,766.2,-5.2,30.7,5.9917645753421205,0.029744475,1.6,1.1205884927834184,wheat
2285,909.66986,1312.4,-1.8,27.7,4.415230799518252,0.027367597,6,3.630106551929029,tea
3237,763.8456,1282.3,-3.2,32,4.058421065927078,0.7091722898788237,3.1,1.2901221303050636,tea
3539,742.6732,1143.4,-3.5,31.5,6.409102599048878,0.270636402,4,1.880490970611932,maize
2769,784.814,1176,-3.1,27.7,6.181570874865547,0.5766706281105786,14.8,6.300629775785121,wheat
845,383.8851,1654,-6.3,33.4,6.412494246520014,4.15141816739618e-07,5.7,3.029219511815093,wheat
2533,880.5996,954.1,-2.4,30.4,4.861207332222572,0.3238110021545424,6.7,2.9673356393731694,cassava
3469,885.5235,758.6,-2.6,28.5,6.174373287411389,0.047263421,0.7,0.2682551497623515,coffee
2848,549.9168,449.6,-5.9,31.7,4.769257939494752,0.031785205,0.8,0.4926388676073849,potato
550,610.05585,915.6,-5.1,31.8,5.856476339435195,0.4250796473727877,3.4,2.0024974837557608,wheat
2278,667.3792,1625.9,-3.8,31.4,4.844912744152634,4.86879716015066e-09,14.3,11.75198361,tea
2069,520.32666,548.1,-5.7,35.7,6.074143452146076,0.2039399857084435,1,0.6908013921579884,wheat
1473,468.6026,514.9,-6.6,31.7,5.451130744287485,0.001637738,0.9,0.6107732435877291,potato
5571,870.6006,615.6,-2.8,31.3,4.565260624046706,0.2991671239571419,4.6,2.2561370023455187,potato
2690,632.80566,1364.5,-4.3,30.9,6.987210239244233,0.4959081859434061,3.6,0.9794584192713656,coffee
4654,612.6953,1633.6,-4.2,30.3,7.178292819591349,9.714016424846891e-09,1.1,0.4208335569402567,coffee
2421,799.57513,882.9,-3.2,30.2,6.191892783864064,0.3282568685302867,3.5,1.8715637791703648,wheat
4440,756.0141,1155.8,-3.4,30.4,5.330912094679944,0.8726091983522308,14.2,5.193420068720827,tea
805,518.53674,1919.4,-4.8,29.7,6.691571485704164,0.010353537,2.5,1.324972591305245,coffee
3512,500.56625,1552.1,-5.3,32.8,7.016757863826949,0.007590536,0.6,0.3138711234970946,wheat
2938,379.03036,1731.1,-6.3,35.2,6.501596424157359,0.063340324,4.2,2.238601772762341,coffee
3933,557.99536,301.3,-6,31.3,5.80644184,0.090121095,1,0.6399570208997418,potato
869,691.2452,1640.5,-3.5,32.7,4.123869399,1.6918899279620927e-08,3,2.219570192,tea
4837,368.30954,452.9,-7.5,32.7,5.617567012559286,0.01415578,1.6,1.056822117273341,potato
4012,313.23312,1439.2,-7.2,33.1,5.809445965052944,1.2145879961128273e-07,1.1,0.686737294,rice
2669,411.9209,1866.2,-5.9,31.3,5.523919573041551,0.01925525,8.9,4.550255969718397,banana
1430,604.35693,755.6,-5.1,32.7,5.904004628177726,0.2006426248372088,1.3,0.870251571,wheat
1903,812.44867,1171.7,-2.9,30.8,5.1737671876093865,0.6747864245858477,4.4,2.152967896251652,cassava
3430,650.0691,760.7,-4.7,31.9,5.328592521573237,0.216755739,4.1,2.412518121457812,potato
4653,790.9501,563.1,-3.6,30,6.261871528,0.325300235,0.9,0.4859354444868002,maize
4270,735.9919,1109.7,-3.6,30.5,6.483047454865369,0.1444678828380121,5,2.165182682043341,coffee
4243,883.70197,1414.9,-2,29.8,5.1030872065184765,0.058626301,10,6.6222274237788845,tea
1505,855.45953,592.6,-3,31.1,5.930736982717093,0.2706679578324658,3,1.8381839920064764,wheat
2754,744.1504,1949.7,-2.8,30.7,5.424692158192274,0.096260725,2.9,1.870305755885864,banana
226,432.54065,1801.7,-5.7,32.6,6.892378897331741,0.09937932,3.2,1.5915636154547437,wheat
2170,783.63544,1750,-2.6,29,4.619507643100965,0.121824608,1.7,1.3478983373532956,tea
5041,909.25104,1145.2,-2,30,4.428621946184519,0.4255595895372546,7.1,2.6835907670511583,cassava
2541,227.08269,1636,-7.7,34.5,6.735651202566619,0.006069411,0.7,0.3549798643490506,wheat
2514,647.767,854,-4.6,29,4.502199634,0.1642137447085894,0.9,0.4413675619942958,potato
3864,872.1399,954,-2.5,30.3,4.123887435658129,0.3265301421409833,0.5,0.1911415253949436,cassava
4806,806.45996,575.1,-3.5,29,6.464770439,0.3105897655167826,9.2,5.432675561320146,wheat
705,749.4789,1132,-3.5,30.1,5.366133776985053,0.338294076,2.2,1.2033320409097372,cassava
37,572.3282,1632.1,-4.6,33.8,6.767187005321462,0.040466313,2.4,1.066300304726029,banana
4876,571.26074,882.8,-5.3,31.2,5.147708830090885,0.7573935874333422,1.5,0.7828856319023323,cassava
1919,117.21302,1524.5,-8.8,34,6.807162100548939,0.000134915,1.9,1.005256246442133,wheat
1257,872.4198,2408.5,-1.2,27.4,5.916874282416631,0.3129388455420831,3.4,2.004562381708997,banana
121,790.7851,1598.5,-2.7,29.7,4.188630970895279,0.4203165496303734,1.1,0.6730884792351047,tea
2576,497.57162,1345.1,-5.6,33.9,6.415692144508495,0.063877918,1.2,0.6846725068678563,wheat
4139,515.35736,872.3,-5.8,30.8,6.720964590776927,0.7894075086041435,4.5,2.3746120656576712,wheat
3426,679.6779,559.6,-4.6,31.3,5.025674645890994,0.4389565858933054,14,7.661957827433571,potato
1161,835.1931,885.6,-2.9,29,4.901242637272616,0.277456965,4.4,2.006833109343808,tea
2415,292.33,1720.2,-7,31.8,6.677245722,0.003222067,1.7,0.7006506058594308,banana
1807,611.9255,410.4,-5.3,30.7,5.8553593061174976,0.1505321404837396,3.9,2.604622081020165,wheat
671,492.16647,1911.4,-5.1,33.3,7.00889999,0.002557977,4.4,2.120854912185539,banana
1116,860.9256,851.6,-2.7,29.6,6.043147081763057,0.2354934432056716,13.5,8.015248887548617,wheat
3249,247.9342,1690.9,-7.5,30.4,6.714553918,0.0693305,6.9,2.6530275852044527,banana
2511,631.2212,918.9,-4.7,29.9,6.3927114896223785,0.7039631866875881,0.9,0.5075995616257374,wheat
1188,327.77527,1630,-6.9,33.1,7.0372792101425885,1.5854696498741915e-05,9.7,4.987929731261532,rice
951,781.3368,642.9,-3.6,29.6,6.315003498798644,0.2532326785459493,1.8,1.0292463734398654,maize
3272,853.8916,814.9,-2.8,28.9,5.186043580382036,0.2462133773747832,3.2,1.6117185292623208,wheat
493,621.4282,1383.9,-4.2,27.9,7.189940312,0.1955163494273793,1.5,0.7669942598816618,wheat
1586,262.85223,1673,-7.4,33,6.576268221843779,0.008188682,4.2,2.141307329351285,wheat
495,459.50684,1065.7,-6.2,31.3,5.100175356931134,0.7251122265304875,2.8,1.4615278819309518,cassava
2594,739.0474,1397,-3.2,30.1,4.252361180089388,0.1281099269075809,1.3,0.472291806,cassava
4733,722.6521,816.9,-4,29.6,5.835115380489863,0.3018200680820105,3.3,1.5590286898294812,maize
3730,687.53546,1458.2,-3.7,31.9,4.779537855651475,0.6091233905219888,1.3,0.4808998532934166,cassava
4891,379.43668,1695.4,-6.3,34.4,5.525407035044507,0.126671991,4.3,2.033377809120986,cassava
3078,709.26794,849.4,-4.1,32.6,5.5335133068043385,0.4729750815842171,13.3,5.380901718961723,wheat
182,293.50955,1628.8,-7.2,32.3,5.880206726609568,9.425088998298988e-05,9.5,4.2235074940350525,banana
4507,853.65607,620.3,-3,29.7,4.943070375,0.278713876,1.9,1.132580638511914,potato
3550,727.6461,860.2,-3.9,32.1,5.131857536860928,0.320267583,14,7.232555156616124,cassava
5350,651.89246,1354.1,-4.1,29.7,4.876373428306741,0.4823597490245052,4.8,1.7780184997814292,cassava
3141,747.0854,2259.7,-2.3,29.2,5.681285641062314,0.3482726227792923,1.7,0.9418826829654886,banana
5057,851.3817,1064,-2.6,30.7,5.028574218293757,0.1637152742904017,10.9,5.176545787659385,cassava
1014,616.93744,1314.5,-4.5,29.8,5.743048093770975,0.5000031922632627,13.6,4.562377927039546,coffee
2695,718.63855,1102.9,-3.8,29.7,4.767584892963959,0.1067575837266386,0.5,0.2487994810033514,cassava
5625,614.65955,896.6,-4.9,28.5,4.809188669229381,0.2883572481019372,5.3,3.053343616135975,potato
3261,901.3067,835.3,-2.4,27.6,6.373906002875824,0.013147303,0.7,0.2603822479834686,coffee
